idx,fk_src,fk_gt,wc_src,wc_gt,avg_rouge,rouge_std,best_model,rouge_OpenBioLLM-8B,fk_OpenBioLLM-8B,wc_OpenBioLLM-8B,compression_OpenBioLLM-8B,rouge_Mistral-7B,fk_Mistral-7B,wc_Mistral-7B,compression_Mistral-7B,rouge_BioMistral-7B-DARE,fk_BioMistral-7B-DARE,wc_BioMistral-7B-DARE,compression_BioMistral-7B-DARE
922,12.361147798742142,6.730728310502283,159,219,0.7250664549619881,0.04837396787675786,OpenBioLLM-8B,0.7757009345794393,6.647876480541456,197,0.8995433789954338,0.7201735357917571,7.248517582165022,229,1.0456621004566211,0.6793248945147679,7.62825265643448,242,1.1050228310502284
923,11.737009562445671,5.964728260869567,203,253,0.5453821957081231,0.05716544860075383,OpenBioLLM-8B,0.6007604562737643,6.900629370629371,260,1.0276679841897234,0.4865831842576029,6.7238828530940005,292,1.1541501976284585,0.5488029465930019,5.611326164874555,279,1.1027667984189724
924,13.746375545851532,5.20918050941307,230,258,0.6435702770712562,0.025279380656472672,OpenBioLLM-8B,0.6678832116788321,5.165362318840582,276,1.069767441860465,0.6174242424242425,5.619439775910362,255,0.9883720930232558,0.6454033771106941,5.021092786939864,261,1.0116279069767442
925,13.871833333333335,8.68708989334688,149,179,0.5606446772137598,0.08708981452436002,OpenBioLLM-8B,0.6599999999999999,7.907192691029902,215,1.2011173184357542,0.5244215938303342,6.7961228629382795,203,1.1340782122905029,0.4975124378109453,7.378066860465118,215,1.2011173184357542
926,12.30930765993266,11.435728506787331,297,325,0.8373936955819814,0.11032247125804391,OpenBioLLM-8B,0.9146341463414634,12.410028846153846,325,1.0,0.7110438729198184,7.445054711246204,329,1.0123076923076924,0.8865030674846625,10.44505328742417,321,0.9876923076923076
927,14.500670391061455,5.215039123630671,179,284,0.6601072017079632,0.03197209372619971,OpenBioLLM-8B,0.6968641114982579,6.3977433913604145,282,0.9929577464788732,0.6387434554973822,6.302463402322061,283,0.9964788732394366,0.6447140381282496,6.09736013986014,286,1.0070422535211268
928,13.523181818181822,7.544798261949101,311,358,0.6699164276378985,0.028226050014690734,Mistral-7B,0.6813793103448276,7.646792717086836,357,0.9972067039106145,0.6906077348066298,7.416853932584271,356,0.994413407821229,0.6377622377622378,7.638054755043225,347,0.9692737430167597
929,19.96449509674,11.37151098901099,343,364,0.6269347391225282,0.022159315495931756,Mistral-7B,0.6205128205128204,10.126265664160403,399,1.0961538461538463,0.651595744680851,12.080810810810814,370,1.0164835164835164,0.6086956521739131,13.293915343915344,378,1.0384615384615385
930,16.042173913043477,6.7232967032967075,184,273,0.6967257045041458,0.02982994656522923,Mistral-7B,0.7063063063063064,6.609943609022562,266,0.9743589743589743,0.7205882352941176,7.096182065217395,256,0.9377289377289377,0.6632825719120135,7.771666666666668,300,1.098901098901099
931,12.424411764705884,7.303584158415841,343,404,0.6408188517522043,0.0534181162017804,OpenBioLLM-8B,0.6872682323856613,6.7147906657515435,376,0.9306930693069307,0.6527415143603134,6.092658730158728,333,0.8242574257425742,0.5824468085106382,6.69446540880503,318,0.7871287128712872
932,13.803237082066872,8.627623495599067,236,293,0.6834253261780266,0.07774953205098811,OpenBioLLM-8B,0.7728813559322033,8.305384068278805,297,1.0136518771331058,0.6452702702702704,7.9996973244147185,299,1.0204778156996588,0.6321243523316062,7.881398601398601,286,0.9761092150170648
933,12.661269841269842,7.676877708686643,315,366,0.6410669026246967,0.04817170852171248,Mistral-7B,0.6509803921568627,8.175129533678756,386,1.0546448087431695,0.6835106382978724,7.389103448275861,375,1.0245901639344261,0.5887096774193549,7.854041514041516,364,0.994535519125683
934,15.86246376811594,6.707033639143734,276,327,0.7279569339623317,0.01968144620979305,OpenBioLLM-8B,0.7484472049689442,6.5116487455197145,310,0.9480122324159022,0.7091988130563798,6.498655462184875,340,1.039755351681957,0.7262247838616714,6.314195345493754,359,1.0978593272171253
935,14.906968325791855,7.276895472948105,238,247,0.6156402078654567,0.037455805104797804,OpenBioLLM-8B,0.6588693957115009,8.54763140817651,268,1.0850202429149798,0.5928571428571427,8.66237789622539,317,1.2834008097165992,0.5951940850277264,8.404440154440156,296,1.1983805668016194
936,13.037927882173694,9.007563025210086,179,204,0.6340333731439042,0.06892322657346822,OpenBioLLM-8B,0.7136150234741785,8.723257850241549,207,1.0147058823529411,0.5949367088607596,8.384145914396886,257,1.2598039215686274,0.5935483870967743,8.505660642570284,249,1.2205882352941178
937,16.620539568345325,8.264745699326852,144,191,0.6949660245635992,0.013375343635633214,Mistral-7B,0.6951871657754011,12.804761904761907,177,0.9267015706806283,0.7082294264339152,8.504878048780487,205,1.0732984293193717,0.6814814814814815,9.943444976076556,209,1.094240837696335
938,13.585788519637465,5.853809523809524,332,336,0.6421743302143192,0.029000231275677333,BioMistral-7B-DARE,0.6135693215339233,6.578787878787878,330,0.9821428571428571,0.6413994169096211,6.089730029585798,338,1.005952380952381,0.6715542521994134,6.201232546942705,335,0.9970238095238095
939,17.90114285714286,5.729239130434781,302,368,0.620072479719065,0.048905986351370306,OpenBioLLM-8B,0.673740053050398,5.962085561497329,374,1.016304347826087,0.6084583901773534,5.152310606060606,352,0.9565217391304348,0.5780189959294437,8.587375859434683,357,0.970108695652174
940,14.278354341736698,7.005806451612905,336,413,0.6560930836246229,0.07033418767958685,OpenBioLLM-8B,0.72,8.822940425531918,376,0.910411622276029,0.5807365439093485,6.351056338028169,284,0.6876513317191283,0.6675427069645203,6.401428571428571,336,0.8135593220338984
941,15.364352941176474,8.912707258341936,300,323,0.6558580430173472,0.016270554236600954,Mistral-7B,0.6477272727272727,8.433364055299542,372,1.151702786377709,0.674591381872214,7.998702064896758,339,1.0495356037151702,0.6452554744525547,8.563295454545457,352,1.089783281733746
942,12.246502680965147,4.489630192502535,373,423,0.5278572877775464,0.021088514196827494,OpenBioLLM-8B,0.5473441108545035,4.816348093872783,438,1.0354609929078014,0.5307599517490954,5.005763157894737,400,0.9456264775413712,0.5054678007290401,5.420046176046178,396,0.9361702127659575
943,11.846347517730496,6.562285714285714,235,280,0.7546243317187113,0.0071279817509462004,OpenBioLLM-8B,0.7625418060200669,6.1102545454545485,308,1.1,0.7487179487179487,6.283750000000001,295,1.0535714285714286,0.7526132404181185,5.875494699646644,283,1.0107142857142857
944,12.856311860068264,5.6288748241912785,294,317,0.8246422768058098,0.010244150073316104,OpenBioLLM-8B,0.834597875569044,5.259209167871159,335,1.0567823343848581,0.814132104454685,7.006003505696757,327,1.0315457413249212,0.8251968503937008,5.770322580645161,311,0.9810725552050473
945,15.427661290322586,8.947669036454396,505,601,0.48411159792059205,0.045240375786851125,OpenBioLLM-8B,0.533724340175953,5.344215686274513,408,0.6788685524126455,0.445141065830721,6.517217391304349,345,0.5740432612312812,0.47346938775510206,8.544216310005787,364,0.6056572379367721
946,17.022321428571434,6.0592771084337365,266,332,0.6375753689278866,0.06952079425615607,Mistral-7B,0.641566265060241,6.906430817610065,318,0.9578313253012049,0.7050147492625368,6.166060606060608,330,0.9939759036144579,0.566145092460882,7.06524192634561,353,1.0632530120481927
947,14.480569760978323,8.008869066087499,257,293,0.7299926286303995,0.0788501359708934,OpenBioLLM-8B,0.803361344537815,8.430909090909093,290,0.9897610921501706,0.74,7.36375,295,1.006825938566553,0.6466165413533834,8.148357541899443,358,1.2218430034129693
948,13.609457831325305,6.498849375890092,418,519,0.5483783033142173,0.038701724369541064,OpenBioLLM-8B,0.582010582010582,6.177802728091624,409,0.7880539499036608,0.5570469798657717,5.261488379135439,357,0.6878612716763006,0.5060773480662983,5.343422338274937,371,0.7148362235067437
949,16.66755190311419,7.358726804123709,289,291,0.6748764987476665,0.027968484971030317,OpenBioLLM-8B,0.7070376432078559,7.227415832575069,314,1.0790378006872852,0.6562500000000001,6.342724198250728,343,1.1786941580756014,0.6613418530351438,7.492397287594734,327,1.1237113402061856
950,14.459086294416242,6.954130434782609,197,230,0.6538293522819646,0.09716704514542158,OpenBioLLM-8B,0.7422680412371134,7.16413786008231,243,1.0565217391304347,0.6694045174537988,7.7055619320899105,246,1.0695652173913044,0.5498154981549815,7.750728114478118,297,1.291304347826087
951,12.456154806491888,7.931890098419327,357,479,0.6583700563347051,0.02325374977666302,OpenBioLLM-8B,0.684153005464481,6.106642004773271,419,0.8747390396659708,0.6389850057670127,6.157866666666667,375,0.7828810020876826,0.6519721577726219,6.864603825136616,366,0.7640918580375783
952,12.897850299401195,5.249219574313262,167,239,0.5288366719404707,0.030686983910069642,OpenBioLLM-8B,0.5635103926096998,7.436613756613756,189,0.7907949790794979,0.505175983436853,4.8565765436609425,238,0.99581589958159,0.5178236397748592,7.963916083916086,286,1.1966527196652719
953,12.713596059113303,5.58464805825243,319,412,0.6728096697495465,0.06512530823994866,OpenBioLLM-8B,0.7478890229191797,5.5980487804878045,410,0.9951456310679612,0.638961038961039,6.08362636103152,349,0.8470873786407767,0.631578947368421,5.805239973701511,338,0.8203883495145631
954,11.93742876299028,5.366714285714284,314,350,0.6465682468528194,0.05250749702189844,Mistral-7B,0.6647230320699709,5.772689655172417,325,0.9285714285714286,0.6875891583452212,5.662352941176472,340,0.9714285714285714,0.5873925501432665,5.775619047619049,336,0.96
955,12.390563380281694,6.96720150816925,427,434,0.6395743699776687,0.04252082256393857,OpenBioLLM-8B,0.6885245901639344,6.681922530206112,402,0.9262672811059908,0.6184049079754602,6.500209155485397,362,0.8341013824884793,0.6117936117936117,6.165603878116347,361,0.8317972350230415
956,12.80389254385965,7.928119706380581,288,322,0.6749535141338462,0.03213119600830215,BioMistral-7B-DARE,0.6863354037267081,7.409412852519651,309,0.9596273291925466,0.638680659670165,6.555750750750754,333,1.0341614906832297,0.6998444790046656,7.255324675324676,308,0.9565217391304348
957,16.794661654135343,9.599032258064515,190,248,0.7429272376385575,0.016151724770253804,OpenBioLLM-8B,0.7615230460921845,9.442032520325203,246,0.9919354838709677,0.7348643006263048,8.837787610619468,226,0.9112903225806451,0.732394366197183,9.091475409836065,244,0.9838709677419355
958,14.480083420229409,7.325601617795751,274,344,0.6832040485762233,0.028566207327101457,OpenBioLLM-8B,0.7131147540983607,7.518534366576819,371,1.0784883720930232,0.6802919708029198,6.438250000000004,320,0.9302325581395349,0.6562054208273894,6.520251479289943,338,0.9825581395348837
959,13.897092198581564,7.288848133848138,188,259,0.7597523861150783,0.017309289791767754,OpenBioLLM-8B,0.778443113772455,7.004210526315791,236,0.9111969111969112,0.7565392354124749,6.74220562770563,231,0.8918918918918919,0.7442748091603052,6.804634273772205,261,1.0077220077220077
960,14.152121212121212,6.954210526315794,177,236,0.6498655769051059,0.026650520377565618,OpenBioLLM-8B,0.6666666666666666,6.3487660256410265,195,0.826271186440678,0.6637931034482758,7.117777777777778,216,0.9152542372881356,0.6191369606003753,6.041808450704227,284,1.2033898305084745
961,13.655000000000001,7.731985645933015,280,304,0.743775825657322,0.06218187873327529,Mistral-7B,0.6755852842809364,8.191397526501767,283,0.930921052631579,0.79734219269103,7.7894773519163785,287,0.944078947368421,0.7583999999999999,7.102580645161293,310,1.019736842105263
962,16.628618167821404,7.139550035153505,433,502,0.5483429992092979,0.011036885894972223,BioMistral-7B-DARE,0.5446716899892358,6.418881118881121,403,0.8027888446215139,0.539609644087256,6.8892485754985735,351,0.6992031872509961,0.5607476635514018,6.2594546546546574,333,0.6633466135458167
963,11.479275362318841,5.34309919450234,356,433,0.5986487780640619,0.0310229646756009,OpenBioLLM-8B,0.6341463414634146,6.541577847439921,396,0.9145496535796767,0.5767326732673267,5.169107142857143,352,0.812933025404157,0.5850673194614443,5.865750541627982,359,0.8290993071593533
964,14.097857142857144,6.803150765606599,224,283,0.6233891293313245,0.020705645853243176,BioMistral-7B-DARE,0.6294416243654822,6.639505256648114,294,1.03886925795053,0.6003316749585406,6.079885620915036,306,1.0812720848056536,0.6403940886699508,5.96974358974359,312,1.1024734982332156
965,14.33566220581449,6.978348271446865,197,284,0.6984470235463052,0.022797511370157647,OpenBioLLM-8B,0.7215411558669,7.477738537794298,269,0.9471830985915493,0.697841726618705,7.1491176470588265,255,0.897887323943662,0.6759581881533101,6.870827067669172,273,0.9612676056338029
966,11.346024590163939,8.57766073871409,244,258,0.7657684781955595,0.046494032881120556,OpenBioLLM-8B,0.8089887640449437,8.154485199485201,259,1.003875968992248,0.716577540106952,6.891197183098594,284,1.1007751937984496,0.7717391304347826,6.72893181818182,275,1.065891472868217
967,15.915584415584416,7.1438095238095265,178,216,0.7110019138853794,0.12985857599303055,OpenBioLLM-8B,0.8177570093457944,6.502380952380957,210,0.9722222222222222,0.7488151658767772,7.709411764705884,204,0.9444444444444444,0.5664335664335665,6.112571428571432,350,1.6203703703703705
968,11.784942384536755,5.947581799591003,633,489,0.500079140821377,0.03144646738590756,BioMistral-7B-DARE,0.5026737967914439,6.027543457099153,423,0.8650306748466258,0.46741573033707867,7.201774934383206,381,0.7791411042944786,0.5301478953356086,6.0368044077135,363,0.7423312883435583
969,11.156849816849817,6.632263039334603,312,398,0.7941899750666068,0.026666811439896836,OpenBioLLM-8B,0.8228004956629491,6.971776649746193,394,0.9899497487437185,0.7700258397932817,7.306166897506927,361,0.907035175879397,0.7897435897435897,6.48,370,0.9296482412060302
970,13.873265822784813,5.948387533875341,237,328,0.6066329425222651,0.02993285090898552,OpenBioLLM-8B,0.6317411402157164,6.676538461538463,312,0.9512195121951219,0.5735080058224163,8.213402597402595,350,1.0670731707317074,0.6146496815286624,7.654090019569473,292,0.8902439024390244
971,11.09650174912544,5.805002976190476,349,384,0.6896271392932091,0.013514187855323722,OpenBioLLM-8B,0.7024265644955301,6.056571428571427,392,1.0208333333333333,0.6754966887417219,5.217129120879122,364,0.9479166666666666,0.6909581646423751,6.208407505648886,351,0.9140625
972,13.429253581661893,6.398031457187194,349,417,0.6096413004260365,0.05410921552285609,OpenBioLLM-8B,0.6634844868735084,6.215282379518076,415,0.9952038369304557,0.5552699228791774,6.444940389972146,359,0.8609112709832134,0.6101694915254238,6.4509195402298865,348,0.8345323741007195
973,14.98897435897436,6.856298258433807,364,483,0.6568507627762973,0.05087078246503862,OpenBioLLM-8B,0.7144456886898096,8.022587064676621,402,0.8322981366459627,0.6380510440835268,6.783901689708145,372,0.7701863354037267,0.6180555555555557,6.811466666666671,375,0.7763975155279503
974,16.546459143968878,7.009203754162886,261,367,0.6468676515113793,0.05368877491423389,OpenBioLLM-8B,0.7080103359173128,8.561637492941845,385,1.0490463215258856,0.6074270557029178,5.798622589531682,363,0.989100817438692,0.6251655629139072,6.421655930276618,364,0.9918256130790191
975,15.121869565217391,7.30640336134454,184,238,0.5999824589695494,0.0891962502042535,OpenBioLLM-8B,0.6834381551362685,7.395952380952384,231,0.9705882352941176,0.6105263157894737,7.872204585537919,324,1.361344537815126,0.505982905982906,7.210367494824016,336,1.411764705882353
976,11.65459016393443,9.412174447174447,244,259,0.6101566205439252,0.027025558328414082,OpenBioLLM-8B,0.6301369863013699,8.780416544869926,311,1.2007722007722008,0.6209262435677531,8.016025641025642,312,1.2046332046332047,0.5794066317626526,7.269333333333336,300,1.1583011583011582
977,16.616730769230774,9.78886826347306,260,334,0.6427860674590098,0.028828040485732766,OpenBioLLM-8B,0.6696165191740413,8.49636363636364,330,0.9880239520958084,0.6464339908952959,7.903621382636658,311,0.9311377245508982,0.6123076923076922,7.627233606557379,305,0.9131736526946108
978,13.478419676806087,6.6943087557603675,263,310,0.6240885149063419,0.05305738260989847,OpenBioLLM-8B,0.6568627450980391,6.65164383561644,292,0.9419354838709677,0.6525285481239804,6.484863481228672,293,0.9451612903225807,0.5628742514970059,8.050289337175794,347,1.1193548387096774
979,16.326703107019565,6.800099312452254,396,476,0.5262771952410729,0.016749781109835996,Mistral-7B,0.5336273428886439,6.918061994609165,424,0.8907563025210085,0.5380952380952382,7.599797752808993,356,0.7478991596638656,0.5071090047393365,7.8898888888888905,360,0.7563025210084033
980,14.651574468085109,8.213245614035088,376,456,0.6270211365885134,0.012384238187754583,BioMistral-7B-DARE,0.6216530849825379,7.851336898395722,374,0.8201754385964912,0.6182266009852218,7.3740447504302935,332,0.7280701754385965,0.6411837237977805,7.140828267477204,329,0.7214912280701754
